TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionAmount_bin,AccountBalance_bin,Target
105.94,51.0,207.0,1.0,5963.1,Debit,Oklahoma City,Branch,Engineer,1,2,0
350.15,21.0,195.0,1.0,296.47000000000025,Credit,Fresno,ATM,Student,2,1,2
183.67,19.0,238.0,1.0,910.2600000000002,Debit,San Diego,Online,Student,1,1,1
278.27,29.0,123.0,1.0,6684.34,Debit,Tucson,Branch,Doctor,1,2,1
470.30000000000007,40.0,88.0,1.0,8524.09,Debit,Austin,ATM,Doctor,2,2,2
261.69,53.0,84.0,1.0,5126.65,Debit,Philadelphia,ATM,Retired,1,2,1
365.04,22.0,94.0,1.0,873.8900000000003,Debit,Virginia Beach,Branch,Student,2,1,1
211.1,57.0,136.0,1.0,7059.77,Debit,Miami,Branch,Retired,1,2,0
21.49000000000001,58.0,240.0,1.0,11991.24,Debit,Denver,ATM,Doctor,1,0,2
63.579999999999984,18.0,199.0,1.0,8086.04,Debit,Columbus,ATM,Student,1,2,2
321.86,63.0,167.0,1.0,12626.49,Debit,San Antonio,ATM,Doctor,2,0,1
12.110000000000014,75.0,127.0,1.0,1730.2799999999997,Debit,Jacksonville,,Retired,1,1,0
642.54,44.0,27.999999999999986,1.0,3143.17,Debit,Milwaukee,Branch,Engineer,0,1,0
210.45,27.0,146.0,1.0,1242.4899999999998,Debit,Las Vegas,ATM,Student,1,1,0
313.65,55.0,173.0,1.0,1886.3599999999997,Credit,Chicago,Branch,Retired,2,1,2
99.75999999999999,26.0,131.0,1.0,416.8900000000003,Debit,Sacramento,Branch,Student,1,1,1
115.31999999999996,53.0,113.0,1.0,5929.08,Debit,Denver,Branch,Retired,1,2,2
33.610000000000014,23.0,72.0,1.0,479.0799999999999,Debit,Milwaukee,Online,Student,1,1,0
498.59,33.0,32.0,1.0,5862.99,Credit,Oklahoma City,Online,Doctor,2,2,0
98.81,27.0,91.0,1.0,797.1000000000004,Debit,San Francisco,Branch,Student,1,1,1
1.8699999999999477,65.0,147.0,1.0,7287.94,Debit,Washington,ATM,Retired,1,2,1
78.92000000000002,59.0,95.0,1.0,5624.86,Credit,Jacksonville,Online,Engineer,1,2,0
194.29,39.0,10.0,1.0,2988.41,Credit,Seattle,Branch,Engineer,1,1,1
28.730000000000018,53.0,185.0,1.0,2712.96,Debit,Kansas City,ATM,Engineer,1,1,0
105.53,24.0,88.0,1.0,1433.6599999999999,Debit,Colorado Springs,Online,Student,1,1,2
737.34,30.0,34.0,1.0,7336.56,Debit,Miami,Online,Doctor,0,2,0
237.86,18.0,210.0,1.0,475.6300000000001,Debit,Philadelphia,ATM,Student,1,1,1
409.61,65.0,89.0,1.0,11698.15,Debit,Kansas City,Branch,Doctor,2,0,0
75.53,21.0,157.0,1.0,1034.3499999999995,Credit,Fresno,Online,Student,1,1,2
72.75,64.0,15.0,1.0,12042.79,Debit,Phoenix,ATM,Doctor,1,0,1
39.110000000000014,26.0,143.0,1.0,518.54,Debit,Columbus,Online,Student,1,1,2
729.38,68.0,90.0,1.0,9127.65,Debit,Los Angeles,ATM,Doctor,0,2,0
137.49,34.0,50.0,1.0,4471.05,Debit,Fort Worth,ATM,Engineer,1,1,2
504.71,29.0,61.00000000000001,1.0,6214.54,Debit,Detroit,Online,Engineer,2,2,2
371.47,24.0,58.0,1.0,1187.0400000000004,Credit,Milwaukee,Branch,Student,2,1,0
430.35,36.0,205.0,1.0,354.89999999999964,Debit,Charlotte,Online,Doctor,2,1,2
230.32,35.0,56.0,1.0,791.46,Debit,Las Vegas,Branch,Engineer,1,1,0
121.70999999999998,52.0,140.0,1.0,5878.89,Debit,Chicago,ATM,Retired,1,2,2
98.87,20.0,179.0,1.0,533.1999999999998,Debit,Detroit,Online,Student,1,1,2
117.55000000000001,24.0,35.0,1.0,897.9400000000005,Debit,Fresno,ATM,Student,1,1,2
244.64,30.0,103.0,1.0,9159.56,Debit,Tucson,Branch,Doctor,1,2,1
321.93,45.0,12.0,1.0,4392.73,Debit,Nashville,ATM,Engineer,2,1,0
283.23,40.0,98.0,1.0,2008.77,Debit,El Paso,Online,Engineer,1,1,2
346.65,30.0,60.0,1.0,6356.96,Debit,Washington,Online,Engineer,2,2,1
381.62,64.0,164.0,1.0,6009.12,Debit,Las Vegas,Online,Retired,2,2,0
388.65,76.0,43.000000000000014,1.0,7896.85,Debit,Oklahoma City,ATM,Retired,2,2,0
29.220000000000027,24.0,151.0,1.0,1649.4300000000003,Debit,San Antonio,ATM,Student,1,1,1
46.75,67.0,150.0,1.0,2840.43,Debit,Colorado Springs,Branch,Retired,1,1,2
348.64,57.0,128.0,1.0,3274.96,Debit,San Jose,Online,Retired,2,1,1
319.17,73.0,81.0,1.0,6501.56,Debit,Tucson,Online,Retired,2,2,1
73.94999999999999,26.0,76.0,1.0,363.9200000000001,Debit,Kansas City,ATM,Student,1,1,0
389.63,27.0,99.0,1.0,9748.48,Debit,Mesa,Online,Engineer,2,2,0
217.61,19.0,45.0,1.0,1404.5299999999997,Debit,Chicago,ATM,Student,1,1,2
199.84000000000003,21.0,150.0,1.0,706.4400000000005,Debit,Dallas,ATM,Student,1,1,2
56.349999999999994,44.0,75.0,1.0,5095.73,Debit,Charlotte,ATM,Doctor,1,2,2
248.95,65.0,29.000000000000014,1.0,3059.79,Credit,San Francisco,Branch,Retired,1,1,1
142.58,33.0,145.0,1.0,7844.23,Debit,San Antonio,ATM,Engineer,1,2,1
333.78,60.0,98.0,1.0,6810.94,Debit,San Diego,ATM,Retired,2,2,1
332.59,55.0,143.0,1.0,1457.0699999999997,Debit,San Antonio,Online,Retired,2,1,1
236.81,22.0,15.0,1.0,813.6800000000003,Debit,Oklahoma City,Branch,Student,1,1,0
417.8,27.0,130.0,1.0,1518.8199999999997,Credit,Philadelphia,Branch,Student,2,1,1
319.27,50.0,150.0,1.0,10269.78,Debit,San Antonio,ATM,Doctor,2,0,1
384.1,42.0,172.0,1.0,672.79,Debit,Detroit,Branch,Engineer,2,1,2
820.62,61.0,158.0,1.0,6024.8,Credit,Fresno,Branch,Doctor,0,2,2
474.77,56.0,50.0,1.0,2158.59,Credit,Indianapolis,Online,Engineer,2,1,0
542.72,43.0,92.0,1.0,6011.8,Credit,Indianapolis,Branch,Doctor,2,2,0
79.80000000000001,73.0,76.0,1.0,6372.58,Debit,Fort Worth,ATM,Retired,1,2,2
46.24000000000001,57.0,52.0,1.0,2569.56,Debit,San Diego,Branch,Engineer,1,1,1
327.8,61.0,54.0,1.0,10585.48,Debit,San Francisco,ATM,Doctor,2,0,1
445.79,52.0,161.0,1.0,717.9899999999998,Debit,Las Vegas,ATM,Doctor,2,1,0
55.889999999999986,72.0,150.0,1.0,3689.65,Debit,Fresno,Online,Retired,1,1,2
158.41,28.0,16.0,1.0,1512.1599999999999,Debit,Sacramento,Branch,Student,1,1,1
101.19,64.0,75.0,1.0,14389.45,Credit,Denver,Online,Doctor,1,0,2
61.97,74.0,95.0,1.0,7014.69,Debit,Phoenix,ATM,Retired,1,2,1
27.20999999999998,79.0,102.0,1.0,3520.61,Debit,San Jose,ATM,Retired,1,1,1
173.74,80.0,64.0,1.0,4913.42,Debit,Houston,Online,Retired,1,1,0
176.11,38.0,105.0,1.0,9155.35,Debit,San Jose,Branch,Engineer,1,2,1
88.4,46.0,174.0,1.0,2567.53,Debit,Fort Worth,Online,Engineer,1,1,2
567.92,53.0,13.999999999999986,1.0,3779.47,Debit,Columbus,Online,Retired,2,1,2
138.11,68.0,104.0,1.0,4177.65,Credit,Phoenix,Online,Retired,1,1,1
456.93,28.0,193.0,1.0,7284.76,Credit,Virginia Beach,Branch,Engineer,2,2,1
101.42000000000002,66.0,146.0,1.0,6530.59,Debit,Atlanta,Online,Retired,1,2,2
300.61,44.0,51.0,1.0,7895.54,Debit,El Paso,Online,Doctor,1,2,2
265.94,54.0,132.0,1.0,6781.3,Debit,Boston,Online,Engineer,1,2,2
345.54,29.0,50.0,1.0,2091.78,Debit,San Diego,Online,Engineer,2,1,1
411.52,41.0,88.0,1.0,11108.39,Debit,Los Angeles,ATM,Doctor,2,0,0
111.21000000000001,35.0,111.0,1.0,9088.36,Debit,Portland,Branch,Doctor,1,2,1
316.37,53.0,86.0,1.0,4671.69,Debit,Colorado Springs,ATM,Engineer,2,1,2
260.63,37.0,142.0,1.0,7534.73,Debit,Fort Worth,Branch,Engineer,1,2,2
92.36000000000001,29.0,144.0,1.0,6353.14,Debit,Dallas,ATM,Engineer,1,2,2
262.06,63.0,118.0,1.0,13587.52,Debit,Oklahoma City,Branch,Doctor,1,0,0
64.5,74.0,230.0,1.0,1351.2399999999998,Debit,Denver,ATM,Retired,1,1,2
175.94,57.0,89.0,1.0,3728.04,Debit,Indianapolis,ATM,Retired,1,1,0
199.47,57.0,142.0,1.0,6067.44,Debit,Detroit,Online,Doctor,1,2,2
51.06999999999999,63.0,133.0,1.0,4292.16,Debit,Dallas,Branch,Retired,1,1,2
435.86,56.0,134.0,1.0,3801.82,Debit,Jacksonville,ATM,Retired,2,1,0
74.73000000000002,64.0,162.0,1.0,6353.22,Credit,Jacksonville,Branch,Retired,1,2,0
182.79,23.0,13.999999999999986,1.0,1251.85,Credit,Louisville,Online,Student,1,1,0
628.36,44.0,108.0,1.0,11869.71,Debit,Austin,Online,Doctor,0,0,2
268.39,29.0,177.0,1.0,9409.43,Debit,San Antonio,Online,Doctor,1,2,1
362.27,80.0,47.0,1.0,6003.59,Debit,Jacksonville,ATM,Retired,2,2,0
560.15,50.0,92.0,1.0,817.8299999999999,Credit,Memphis,Online,Engineer,2,1,0
132.36000000000004,28.0,160.0,1.0,319.64999999999964,Debit,Colorado Springs,Branch,Student,1,1,2
24.769999999999982,40.0,17.0,1.0,478.22999999999956,Credit,Nashville,Online,Engineer,1,1,0
80.23999999999998,53.0,58.0,1.0,8012.81,Credit,New York,Branch,Doctor,1,2,0
8.649999999999977,68.0,198.0,1.0,4201.22,Debit,Mesa,ATM,Retired,1,1,0
178.91,18.0,19.0,1.0,8870.89,Debit,Omaha,ATM,Student,1,2,0
115.22,27.0,108.0,1.0,906.1999999999998,Debit,San Francisco,Branch,Engineer,1,1,1
161.63,46.0,276.0,1.0,9286.37,Debit,San Jose,Online,Doctor,1,2,1
542.75,70.0,63.0,1.0,2224.08,Credit,Nashville,Branch,Retired,2,1,0
317.47,67.0,16.0,1.0,14639.28,Credit,Sacramento,Online,Doctor,2,0,1
280.99,45.0,29.000000000000014,1.0,9733.59,Debit,Houston,Branch,Engineer,1,2,0
24.189999999999998,29.0,27.999999999999986,1.0,2756.2,Debit,San Diego,ATM,Engineer,1,1,1
586.85,36.0,86.0,1.0,6655.15,Debit,Mesa,ATM,Doctor,2,2,0
372.41,55.0,143.0,1.0,3233.87,Debit,San Diego,ATM,Retired,2,1,1
383.69,54.0,285.0,1.0,8371.11,Debit,Colorado Springs,Online,Engineer,2,2,2
247.17,65.0,149.0,1.0,2611.64,Credit,Chicago,Branch,Retired,1,1,2
48.78000000000003,18.0,136.0,1.0,552.0599999999995,Credit,Kansas City,Branch,Student,1,1,0
4.149999999999977,60.0,119.0,1.0,6017.36,Credit,Omaha,Branch,Retired,1,2,0
60.99000000000001,34.0,58.0,1.0,7281.46,Debit,Oklahoma City,Branch,Engineer,1,2,0
408.19,26.0,241.0,1.0,6847.47,Debit,Mesa,Branch,Engineer,2,2,0
524.6,58.0,76.0,1.0,13017.7,Debit,El Paso,Branch,Doctor,2,0,2
108.96000000000001,26.0,247.0,1.0,7597.66,Debit,Milwaukee,ATM,Student,1,2,0
70.03000000000003,63.0,49.0,1.0,7330.31,Debit,Nashville,Branch,Retired,1,2,0
124.84,52.0,79.0,1.0,6711.78,Debit,Louisville,Online,Retired,1,2,0
324.04,54.0,30.0,1.0,2248.06,Debit,Virginia Beach,ATM,Retired,2,1,1
39.69,70.0,163.0,1.0,3524.68,Debit,Austin,Online,Retired,1,1,2
157.7,58.0,46.0,1.0,8332.58,Credit,Omaha,Branch,,1,2,0
81.26999999999998,22.0,68.0,1.0,1814.48,Credit,Seattle,Online,Student,1,1,1
193.82,37.0,176.0,1.0,3886.77,Debit,Kansas City,Branch,Engineer,1,1,0
16.730000000000018,79.0,165.0,1.0,7591.13,Debit,,Online,Retired,1,2,1
474.05,57.0,214.0,1.0,1484.31,Debit,San Jose,ATM,Retired,2,1,1
637.75,79.0,152.0,1.0,4202.92,Debit,Dallas,Branch,Retired,0,1,2
153.59,66.0,174.0,1.0,4813.12,Credit,Portland,Branch,Retired,1,1,1
186.6,18.0,139.0,1.0,9716.68,Debit,Tucson,Branch,Student,1,2,1
644.08,24.0,55.0,1.0,1980.62,Debit,Atlanta,Online,Student,0,1,2
226.66,41.0,168.0,1.0,10216.25,Debit,,Branch,Doctor,1,0,1
305.0,22.0,222.0,1.0,944.8299999999999,Debit,Phoenix,ATM,Student,2,1,1
233.1,42.0,37.0,1.0,7469.2,Credit,Nashville,Branch,Doctor,1,2,0
793.13,68.0,76.0,1.0,13389.16,Debit,Memphis,Online,Doctor,0,0,0
224.19,52.0,93.0,1.0,8475.47,Debit,Houston,ATM,Doctor,1,2,0
214.83,23.0,63.0,1.0,991.6900000000005,Credit,Tucson,ATM,Student,1,1,1
163.46,63.0,111.0,1.0,6953.8,Credit,Baltimore,Branch,Retired,1,2,2
194.99,34.0,91.0,1.0,1370.0299999999997,Debit,Jacksonville,Branch,Engineer,1,1,0
227.5,34.0,277.0,1.0,11505.35,Debit,Sacramento,Online,Doctor,1,0,1
259.9,26.0,100.0,1.0,914.2799999999997,Debit,Oklahoma City,Online,Student,1,1,0
59.50999999999999,36.0,55.0,1.0,9955.88,Credit,Dallas,Online,Doctor,1,2,2
112.94,73.0,31.0,1.0,3807.84,Credit,San Antonio,Online,Retired,1,1,1
11.810000000000002,21.0,131.0,1.0,320.25,Debit,Phoenix,ATM,Student,1,1,1
329.14,55.0,13.999999999999986,1.0,12033.92,Debit,Sacramento,Branch,Doctor,2,0,1
154.24,61.0,82.0,1.0,6109.55,Debit,Mesa,ATM,Retired,1,2,0
233.44,20.0,297.0,1.0,1691.88,Debit,Chicago,Online,Student,1,1,2
141.8,18.0,116.0,1.0,1697.67,,Chicago,ATM,Student,1,1,2
209.03000000000003,55.0,126.0,1.0,8359.5,Debit,Detroit,Branch,Engineer,1,2,2
261.14,42.0,162.0,1.0,6100.08,Debit,San Antonio,,Engineer,1,2,1
98.70999999999998,32.0,117.0,1.0,10095.23,Debit,Fort Worth,ATM,Doctor,1,0,2
87.38,21.0,252.0,1.0,1504.9899999999998,Debit,Atlanta,Branch,Student,1,1,2
83.38999999999999,32.0,158.0,1.0,13182.11,Debit,Omaha,Branch,Doctor,1,0,0
267.55,46.0,40.0,1.0,4330.04,Debit,Charlotte,Online,Engineer,1,1,2
870.05,29.0,39.0,1.0,905.25,Debit,El Paso,ATM,Doctor,0,1,2
164.51,78.0,110.0,1.0,3553.69,Debit,Louisville,Branch,Retired,1,1,0
758.12,69.0,90.0,1.0,6164.65,Debit,San Francisco,ATM,Retired,0,2,1
103.75999999999999,28.0,188.0,1.0,9626.14,Debit,Kansas City,Online,Engineer,1,2,0
583.92,55.0,139.0,1.0,6364.14,Debit,Kansas City,Online,Engineer,2,2,0
204.06,77.0,159.0,1.0,4351.83,Debit,Washington,Online,Retired,1,1,1
53.51000000000002,56.0,165.0,1.0,5773.5,Debit,New York,Online,Retired,1,2,0
52.94999999999999,68.0,13.999999999999986,1.0,6335.58,Credit,Charlotte,Online,,1,2,2
120.17000000000002,49.0,105.0,1.0,5403.79,Debit,Portland,ATM,Doctor,1,2,1
220.8,31.0,27.999999999999986,1.0,8135.31,Debit,Indianapolis,Online,Engineer,1,2,0
119.00999999999999,45.0,87.0,1.0,9798.26,Debit,Philadelphia,ATM,Doctor,1,2,1
183.32,21.0,74.0,1.0,137.42000000000007,Debit,Raleigh,ATM,Student,1,1,1
858.88,60.0,227.0,1.0,7015.46,Debit,Jacksonville,Online,Engineer,0,2,0
11.45999999999998,41.0,128.0,1.0,2356.71,Credit,San Francisco,Online,Engineer,1,1,1
61.37000000000003,75.0,164.0,1.0,4294.44,Debit,Columbus,Branch,Retired,1,1,2
103.07999999999998,49.0,150.0,1.0,9251.38,Credit,Milwaukee,Branch,Engineer,1,2,0
1.2099999999999795,55.0,196.0,1.0,7542.74,Debit,Atlanta,Branch,Retired,1,2,2
425.18,26.0,172.0,1.0,9880.71,Credit,Colorado Springs,Online,Engineer,2,2,2
60.96000000000001,52.0,238.0,1.0,6189.24,Debit,Colorado Springs,ATM,Retired,1,2,2
64.21000000000001,51.0,37.0,1.0,12540.18,Debit,Omaha,ATM,Doctor,1,0,0
523.02,53.0,83.0,1.0,4586.11,Debit,Jacksonville,Online,Retired,2,1,0
50.25999999999999,65.0,164.0,1.0,1519.38,Debit,Las Vegas,Branch,Retired,1,1,0
110.07999999999998,19.0,95.0,1.0,1447.2600000000002,Debit,Detroit,Branch,Student,1,1,2
54.47,23.0,34.0,1.0,1131.4200000000005,Credit,Philadelphia,Branch,Student,1,1,1
79.75999999999999,68.0,115.0,1.0,10278.75,Debit,Kansas City,Online,Doctor,1,0,0
16.79000000000002,30.0,146.0,1.0,535.1499999999996,Credit,Detroit,Online,Doctor,1,1,2
68.62,29.0,157.0,1.0,13891.47,Debit,Omaha,Branch,Doctor,1,0,0
643.38,18.0,105.0,1.0,1046.7399999999998,Credit,Detroit,Online,Student,0,1,2
328.34,42.0,31.0,1.0,2840.45,Credit,San Diego,Online,Engineer,2,1,1
72.68,69.0,44.0,1.0,6216.77,Debit,Seattle,Online,Retired,1,2,1
354.76,51.0,279.0,1.0,10141.92,Debit,Detroit,Branch,Doctor,2,0,2
793.88,22.0,252.0,1.0,1404.06,Credit,Los Angeles,ATM,Student,0,1,0
29.220000000000027,27.0,69.0,1.0,7795.79,Debit,Detroit,ATM,Engineer,1,2,2
653.97,37.0,100.0,1.0,3886.65,Debit,Miami,,Engineer,0,1,0
366.43,21.0,92.0,1.0,1560.4499999999998,Credit,Portland,Online,Student,2,1,1
233.74,72.0,142.0,1.0,4749.54,Debit,Boston,Online,Retired,1,1,2
471.84,18.0,138.0,1.0,1044.33,Debit,Raleigh,ATM,Student,2,1,1
213.4,73.0,100.0,1.0,2012.2399999999998,Credit,Fort Worth,Branch,Retired,1,1,2
254.21,48.0,46.0,1.0,2487.2,Debit,Phoenix,ATM,Engineer,1,1,1
577.73,37.0,63.0,1.0,14977.99,Debit,San Jose,ATM,Doctor,2,0,1
170.26,27.0,265.0,1.0,1969.48,Debit,Chicago,ATM,Student,1,1,2
330.61,64.0,113.0,1.0,2525.25,Credit,Nashville,Branch,Retired,2,1,0
132.33,35.0,47.0,1.0,7457.94,Credit,Phoenix,ATM,Engineer,1,2,1
74.04000000000002,18.0,66.0,1.0,1690.23,Debit,Memphis,Online,Student,1,1,0
197.18,28.0,135.0,1.0,3114.92,Debit,Tucson,Online,Engineer,1,1,1
21.149999999999977,70.0,180.0,1.0,3466.74,Debit,Columbus,Branch,Retired,1,1,2
697.82,44.0,153.0,1.0,6824.0,Debit,New York,Online,Engineer,0,2,0
148.00000000000003,20.0,35.0,1.0,1488.65,Debit,Tucson,Branch,Student,1,1,1
22.25999999999999,19.0,56.0,1.0,5583.88,Debit,San Antonio,Branch,Student,1,2,1
0.8600000000000136,25.0,139.0,1.0,1357.2200000000003,Debit,Colorado Springs,ATM,Student,1,1,2
757.1,65.0,203.0,1.0,10553.23,Debit,Atlanta,Branch,Doctor,0,0,2
38.81,25.0,145.0,1.0,1619.6,Credit,Virginia Beach,Online,Student,1,1,1
32.45999999999998,31.0,10.0,1.0,8656.18,Debit,Charlotte,Online,Doctor,1,2,2
20.639999999999986,22.0,59.0,1.0,949.3800000000001,Debit,Charlotte,Branch,Student,1,1,2
662.11,23.0,219.0,1.0,1996.38,Debit,Atlanta,Branch,Student,0,1,2
288.77,55.0,110.0,1.0,8836.51,Debit,Los Angeles,,Engineer,1,2,0
35.05000000000001,30.0,105.0,1.0,14330.47,Debit,Boston,Branch,Doctor,1,0,2
214.73,46.0,26.0,1.0,5368.42,Credit,Los Angeles,ATM,Doctor,1,2,0
25.379999999999995,57.0,66.0,1.0,8616.05,Debit,Louisville,Branch,Engineer,1,2,0
617.66,41.0,40.0,1.0,5906.58,Debit,Memphis,ATM,Engineer,0,2,0
446.39,63.0,77.0,1.0,7863.6,Debit,Houston,ATM,Retired,2,2,0
377.92,33.0,204.0,1.0,2254.71,Debit,Raleigh,Branch,Engineer,2,1,1
11.04000000000002,30.0,43.000000000000014,1.0,6983.04,Debit,Phoenix,Online,Engineer,1,2,1
275.46,36.0,67.0,1.0,9697.75,Debit,Fort Worth,ATM,Doctor,1,2,2
179.76,78.0,81.0,1.0,5909.52,Debit,Philadelphia,Online,Retired,1,2,1
32.34000000000003,44.0,45.0,1.0,7847.62,Debit,Kansas City,Branch,Doctor,1,2,0
273.92,79.0,109.0,1.0,4543.56,Debit,Portland,Branch,Retired,1,1,1
375.45,19.0,32.0,1.0,1307.23,Debit,Fort Worth,Branch,Student,2,1,2
388.98,23.0,155.0,1.0,1819.9099999999999,Debit,Fresno,ATM,Student,2,1,2
492.84,25.0,38.0,1.0,577.6700000000001,Debit,Indianapolis,ATM,Student,2,1,0
148.84999999999997,57.0,25.0,1.0,7802.36,Debit,Mesa,ATM,Doctor,1,2,0
391.66,50.0,103.0,1.0,2406.31,Debit,,Branch,Engineer,2,1,1
185.99,41.0,53.0,1.0,402.4499999999998,Credit,Fresno,Branch,Engineer,1,1,2
322.48,27.0,57.0,1.0,1238.4300000000003,Debit,Jacksonville,ATM,Student,2,1,0
20.269999999999982,18.0,22.0,1.0,796.3500000000004,Debit,Miami,Branch,Student,1,1,0
199.02,61.0,269.0,1.0,4658.89,Debit,Houston,ATM,Retired,1,1,0
104.23000000000002,63.0,108.0,1.0,5009.29,Credit,Louisville,Online,Retired,1,1,0
55.860000000000014,39.0,68.0,1.0,5346.46,Debit,Seattle,Online,Engineer,1,2,1
10.769999999999982,31.0,178.0,1.0,10704.95,,Indianapolis,ATM,Doctor,1,0,0
95.55000000000001,33.0,51.0,1.0,2434.74,Debit,Louisville,Branch,Engineer,1,1,0
477.07000000000005,27.0,278.0,1.0,6568.07,Debit,Columbus,Online,Engineer,2,2,2
9.100000000000023,52.0,63.0,1.0,2791.45,Credit,,Online,Retired,1,1,1
21.410000000000025,57.0,99.0,1.0,658.9099999999999,Debit,Louisville,Online,Doctor,1,1,0
278.28,28.0,26.0,1.0,1346.88,Debit,Jacksonville,Branch,Student,1,1,0
388.1,73.0,40.0,1.0,3022.12,Credit,Los Angeles,Online,Retired,2,1,0
215.39,27.0,216.0,1.0,1582.5500000000002,Debit,Detroit,ATM,Student,1,1,2
194.37,66.0,161.0,1.0,14395.88,Debit,Milwaukee,ATM,Doctor,1,0,0
37.69999999999999,20.0,109.0,1.0,1741.1,Debit,Miami,ATM,Student,1,1,0
19.589999999999975,64.0,122.0,1.0,1061.69,Debit,Charlotte,Branch,Retired,1,1,2
81.34999999999997,41.0,103.0,1.0,7192.45,Debit,Houston,Online,Engineer,1,2,0
314.54,58.0,228.0,1.0,9923.45,Credit,Virginia Beach,Branch,Engineer,2,2,1
466.64,58.0,11.0,1.0,10915.11,Debit,Las Vegas,ATM,Doctor,2,0,0
397.01,22.0,100.0,1.0,719.5200000000004,Debit,Los Angeles,ATM,Student,2,1,0
472.48,55.0,87.0,1.0,7128.82,Debit,New York,Branch,Engineer,2,2,0
67.15,59.0,13.999999999999986,1.0,9028.49,Debit,Indianapolis,Online,Doctor,1,2,0
102.67000000000002,79.0,119.0,1.0,4656.94,Debit,Albuquerque,Branch,Retired,1,1,2
453.49,66.0,147.0,1.0,6366.43,Debit,Seattle,Branch,Doctor,2,2,1
267.17,26.0,170.0,1.0,1382.62,Debit,Seattle,ATM,Student,1,1,1
111.25999999999999,66.0,43.000000000000014,1.0,14350.11,Debit,Boston,ATM,Doctor,1,0,2
121.17000000000002,68.0,158.0,1.0,12990.77,Debit,Phoenix,ATM,Doctor,1,0,1
213.28,51.0,94.0,1.0,4835.91,Debit,Mesa,Branch,Retired,1,1,0
187.88,60.0,180.0,1.0,2154.58,Debit,Nashville,ATM,Engineer,1,1,0
471.88,34.0,141.0,1.0,14833.34,Credit,San Jose,Online,Doctor,2,0,1
83.79000000000002,57.0,47.0,1.0,5061.3,Debit,Nashville,ATM,Engineer,1,2,0
212.14,72.0,105.0,1.0,7225.06,Debit,Austin,Branch,Retired,1,2,2
99.16,79.0,202.0,1.0,2607.58,Debit,San Francisco,Online,Retired,1,1,1
839.33,60.0,86.0,1.0,11538.97,Credit,Louisville,Branch,Doctor,0,0,0
4.240000000000009,38.0,38.0,1.0,7822.73,Debit,San Diego,Online,Engineer,1,2,1
50.28999999999999,58.0,64.0,1.0,7604.9,Credit,Raleigh,Online,Doctor,1,2,1
135.85,57.0,269.0,1.0,1480.3900000000003,Debit,Fresno,Online,Retired,1,1,2
368.53,68.0,34.0,1.0,13696.31,Debit,Raleigh,Branch,Doctor,2,0,1
17.94999999999999,64.0,135.0,1.0,12344.9,Credit,Sacramento,Branch,Doctor,1,0,1
127.80000000000001,31.0,47.0,1.0,8630.99,Credit,Virginia Beach,Branch,Engineer,1,2,1
16.730000000000018,45.0,48.0,1.0,2202.62,Debit,Houston,Online,Engineer,1,1,0
317.12,44.0,80.0,1.0,14409.74,Debit,Fort Worth,Branch,Doctor,2,0,2
476.63,79.0,115.0,1.0,4894.25,Debit,Charlotte,ATM,Retired,2,1,2
156.58,24.0,160.0,1.0,8981.61,Debit,Portland,Branch,Student,1,2,1
55.120000000000005,34.0,261.0,1.0,3791.99,Credit,Houston,Online,Engineer,1,1,0
15.740000000000009,27.0,38.0,1.0,690.1599999999999,Debit,Denver,Branch,Student,1,1,2
353.68,70.0,145.0,1.0,6777.12,Debit,Las Vegas,,Retired,2,2,0
297.15,76.0,178.0,1.0,5449.37,Debit,Phoenix,Online,Retired,1,2,1
647.85,36.0,121.0,1.0,13779.97,Debit,Omaha,Branch,Doctor,0,0,0
75.04000000000002,49.0,178.0,1.0,9648.6,Debit,El Paso,ATM,Engineer,1,2,2
273.92,28.0,35.0,1.0,1029.1500000000005,Debit,Virginia Beach,Online,Student,1,1,1
215.8,51.0,66.0,1.0,3656.62,Credit,Jacksonville,Branch,Retired,1,1,0
420.6,26.0,55.0,1.0,1778.75,Debit,Louisville,Branch,Student,2,1,0
688.36,23.0,22.0,1.0,5191.13,Credit,Memphis,Branch,Student,0,2,0
285.18,55.0,150.0,1.0,14847.97,Credit,Sacramento,Branch,Doctor,1,0,1
213.55,63.0,15.0,1.0,5238.37,Debit,Boston,ATM,Doctor,1,2,2
463.11,51.0,159.0,1.0,10238.82,Credit,Las Vegas,Branch,Doctor,2,0,0
150.03,73.0,176.0,1.0,7491.42,Debit,Columbus,ATM,,1,2,2
309.56,58.0,147.0,1.0,972.04,Debit,Charlotte,Online,Doctor,2,1,2
377.08,26.0,71.0,1.0,6430.86,Credit,Mesa,Branch,Student,2,2,0
77.25,68.0,157.0,1.0,14077.97,Debit,Virginia Beach,Branch,Doctor,1,0,1
146.92,64.0,272.0,1.0,3990.6,Debit,Portland,ATM,Retired,1,1,1
126.6,22.0,146.0,1.0,961.6499999999996,Debit,San Antonio,Branch,Student,1,1,1
101.34,24.0,46.0,1.0,703.2600000000002,Debit,Boston,ATM,Student,1,1,2
184.97,58.0,268.0,1.0,1156.67,Debit,Denver,Branch,Doctor,1,1,2
451.15,46.0,175.0,1.0,1356.4700000000003,Debit,Colorado Springs,ATM,Engineer,2,1,2
